"sample_year","cruise_id","event_code","station_id","master_station_name","gear","gear_performance","tow_type","nbs_strata","oceanographic_domain","large_marine_ecosystem","region","haul_date","eq_time","eq_latitude","eq_longitude","gear_in_time","gear_in_latitude","gear_in_longitude","gear_out_time","gear_out_latitude","gear_out_longitude","haulback_time","haulback_latitude","haulback_longitude","effort","effort_units","tow_duration","species_tsn","common_name","scientific_name","lhs_code","total_catch_number","total_catch_weight","event_notes","catch_notes"
2006,"SS0601",3,20060101013,"57-169","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-20,2006-08-20 20:59:00,57.0048,-168.987,NA,NA,NA,NA,NA,NA,2006-08-20 21:29:00,57.0168,-168.9342,0.2185,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",7271,14542,"backscatter at 20 m",NA
2006,"SS0601",3,20060101014,"57.5-169","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-21,2006-08-21 00:53:00,57.5205,-168.9882,NA,NA,NA,NA,NA,NA,2006-08-21 01:23:00,57.5583,-168.9542,0.303,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",6446,7090,"backscatter at 18-20 m",NA
2006,"SS0601",3,20060101015,"58-169","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-21,2006-08-21 04:37:00,58.0118,-168.9493,NA,NA,NA,NA,NA,NA,2006-08-21 05:07:00,58.0242,-168.8775,0.2887,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",10116,10480,"backscatter at 20 m",NA
2006,"SS0601",3,20060101016,"58-168","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-21,2006-08-21 15:29:00,57.9795,-167.9932,NA,NA,NA,NA,NA,NA,2006-08-21 15:59:00,57.9447,-167.9888,0.2447,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",6477,7125,"scatter layer at 20 m",NA
2006,"SS0601",3,20060101017,"57.5-168","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-21,2006-08-21 19:30:00,57.5143,-167.9818,NA,NA,NA,NA,NA,NA,2006-08-21 20:00:00,57.5433,-167.9488,0.235,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",9868,19736,"backscatter at 12-20 m",NA
2006,"SS0601",3,20060101018,"57-168","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-22,2006-08-22 00:10:00,57.0115,-167.9753,NA,NA,NA,NA,NA,NA,2006-08-22 00:40:00,57.037,-167.9203,0.2783,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1077,1293,"backscatter at 15-25 m",NA
2006,"SS0601",3,20060101019,"56.5-168","CAN","S","S",0,4,"Bering Sea","SEBS",2006-08-22,2006-08-22 05:25:00,56.4975,-167.9603,NA,NA,NA,NA,NA,NA,2006-08-22 05:55:00,56.501,-167.89,0.2733,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",7083,11334,"backscatter-surface-25 m. Started recording backscatter today.",NA
2006,"SS0601",3,20060101020,"56.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2006-08-22,2006-08-22 15:43:00,56.5278,-167.0018,NA,NA,NA,NA,NA,NA,2006-08-22 16:13:00,56.5648,-166.9963,0.2635,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",18504,24055,"Backscatter 0-top 20 m. Comparison trawl station 1 0.5 nm apart.",NA
2006,"SS0601",3,20060101021,"57-167","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-22,2006-08-22 19:39:00,57.021,-167.008,NA,NA,NA,NA,NA,NA,2006-08-22 20:09:00,57.0542,-167.0123,0.2403,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5737,11475,"broken scatter top 20 m. Comparison trawl station 2; 0.75 nm apart.",NA
2006,"SS0601",3,20060101022,"57.5-167","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-22,2006-08-22 23:39:00,57.5258,-167.0165,NA,NA,NA,NA,NA,NA,2006-08-23 00:09:00,57.5645,-167.0127,0.2751,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",10543,31628,"backscatter at 8-20  m. Comparison tow # 3; 1 mile apart",NA
2007,"SS0701",3,20070101035,"59.5-166","CAN","S","S",0,1,"Bering Sea","SEBS",2007-08-26,2007-08-26 15:30:00,59.4998,-165.9948,NA,NA,NA,NA,NA,NA,2007-08-26 16:00:00,59.4998,-166.0593,0.2463,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,0,NA,NA
2007,"SS0701",3,20070101037,"59-167","CAN","S","S",0,1,"Bering Sea","SEBS",2007-08-26,2007-08-26 23:08:00,59.0042,-166.9795,NA,NA,NA,NA,NA,NA,2007-08-26 23:38:00,59.0045,-166.9237,0.2162,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,1,NA,NA
2007,"SS0701",3,20070101038,"58.5-167","CAN","S","S",0,1,"Bering Sea","SEBS",2007-08-27,2007-08-27 03:22:00,58.5027,-166.9583,NA,NA,NA,NA,NA,NA,2007-08-27 03:52:00,58.5032,-166.8842,0.2913,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",533,384,NA,NA
2007,"SS0701",3,20070101041,"58-165","CAN","S","S",0,1,"Bering Sea","SEBS",2007-08-27,2007-08-27 23:12:00,57.9998,-165.0542,NA,NA,NA,NA,NA,NA,2007-08-27 23:42:00,57.9997,-165.1297,0.2929,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",8,21,NA,NA
2007,"SS0701",3,20070101042,"58-166","CAN","S","S",0,1,"Bering Sea","SEBS",2007-08-28,2007-08-28 02:56:00,57.9865,-165.9857,NA,NA,NA,NA,NA,NA,2007-08-28 03:26:00,57.9582,-165.9505,0.2482,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1373,2252,NA,NA
2007,"SS0701",3,20070101043,"58-167","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-28,2007-08-28 15:31:00,57.9867,-166.9903,NA,NA,NA,NA,NA,NA,2007-08-28 16:01:00,57.9567,-166.9598,0.2495,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",37,73,NA,NA
2007,"SS0701",3,20070101044,"57.5-167","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-28,2007-08-28 19:22:00,57.4842,-166.9915,NA,NA,NA,NA,NA,NA,2007-08-28 19:52:00,57.452,-166.964,0.2594,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3313,6295,NA,NA
2006,"NW0601",3,20060201029,"57.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-28,2006-08-28 15:27:00,57.5118,-160.9942,NA,NA,NA,NA,NA,NA,2006-08-28 15:57:00,57.5377,-160.9575,0.225,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",618,990,NA,NA
2006,"NW0601",3,20060201030,"58-161","CAN","S","S",0,1,"Bering Sea","SEBS",2006-08-28,2006-08-28 19:27:00,58.0205,-160.974,NA,NA,NA,NA,NA,NA,2006-08-28 19:57:00,58.0463,-160.9343,0.2165,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1800,2160,NA,NA
2006,"NW0601",3,20060201032,"57.5-160","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-29,2006-08-29 03:26:00,57.4975,-160.0333,NA,NA,NA,NA,NA,NA,2006-08-29 03:56:00,57.4832,-160.1027,0.2762,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",4595,11030,NA,NA
2006,"SS0601",3,20060101053,"59-173","CAN","S","S",0,4,"Bering Sea","SEBS",2006-08-31,2006-08-31 15:55:00,58.9897,-172.9932,NA,NA,NA,NA,NA,NA,2006-08-31 16:25:00,58.9813,-172.9248,0.2557,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",12496,33740,"backscatter top 40 m",NA
2006,"SS0601",3,20060101054,"59.5-173","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-31,2006-08-31 20:30:00,59.5073,-172.965,NA,NA,NA,NA,NA,NA,2006-08-31 21:00:00,59.518,-172.8903,0.2803,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",519,882,"backscattter 10-30 m",NA
2006,"SS0601",3,20060101059,"63.5-166","CAN","S","S",5,1,"Bering Sea","NBS",2006-09-04,2006-09-04 15:30:00,63.5085,-165.9532,NA,NA,NA,NA,NA,NA,2006-09-04 16:00:00,63.519,-165.8785,0.2479,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5,39,NA,NA
2006,"SS0601",3,20060101060,"64-166","CAN","S","S",8,1,"Bering Sea","NBS",2006-09-04,2006-09-04 19:32:00,64.0063,-166.058,NA,NA,NA,NA,NA,NA,2006-09-04 20:02:00,64.0102,-166.153,0.29,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2,4,NA,NA
2006,"SS0601",3,20060101061,"64-167","CAN","S","S",8,1,"Bering Sea","NBS",2006-09-04,2006-09-04 22:54:00,64.019,-167.047,NA,NA,NA,NA,NA,NA,2006-09-04 23:24:00,64.0505,-167.1123,0.3002,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",10,7,NA,NA
2006,"SS0601",3,20060101062,"63.5-167","CAN","S","S",5,1,"Bering Sea","NBS",2006-09-05,2006-09-05 03:30:00,63.5133,-166.9758,NA,NA,NA,NA,NA,NA,2006-09-05 04:00:00,63.5445,-166.9242,0.2877,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",42,48,NA,NA
2006,"SS0601",3,20060101064,"64-168","CAN","S","S",8,1,"Bering Sea","NBS",2006-09-05,2006-09-05 19:25:00,64.0202,-167.977,NA,NA,NA,NA,NA,NA,2006-09-05 19:55:00,64.056,-167.9645,0.2607,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",12,11,NA,NA
2006,"SS0601",3,20060101071,"62.5-169","CAN","S","S",4,1,"Bering Sea","NBS",2006-09-07,2006-09-07 20:29:00,62.518,-168.9502,NA,NA,NA,NA,NA,NA,2006-09-07 20:59:00,62.5483,-168.8912,0.2758,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",18,20,"backscatter at approximately 15-20 m",NA
2006,"SS0601",3,20060101072,"62.5-168","CAN","S","S",3,1,"Bering Sea","NBS",2006-09-08,2006-09-08 00:08:00,62.5195,-168.0253,NA,NA,NA,NA,NA,NA,2006-09-08 00:38:00,62.5478,-168.083,0.2733,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",83,97,NA,NA
2006,"SS0601",3,20060101075,"63-167","CAN","S","S",5,1,"Bering Sea","NBS",2006-09-08,2006-09-08 21:09:00,62.9905,-167.032,NA,NA,NA,NA,NA,NA,2006-09-08 21:39:00,62.9592,-167.0623,0.2378,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,1,"set delayed due to net repairs",NA
2006,"SS0601",3,20060101084,"62-172","CAN","S","S",12,1,"Bering Sea","NBS",2006-09-11,2006-09-11 23:38:00,62.0075,-171.9667,NA,NA,NA,NA,NA,NA,2006-09-12 00:08:00,62.0272,-171.8973,0.2879,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",4,10,NA,NA
2006,"SS0601",3,20060101086,"61.5-172","CAN","S","S",12,2,"Bering Sea","NBS",2006-09-12,2006-09-12 15:40:00,61.5132,-171.979,NA,NA,NA,NA,NA,NA,2006-09-12 16:10:00,61.5387,-171.932,0.2485,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",662,871,"backscatter layer at approximately 20 m. no calibration strong wind",NA
2006,"SS0601",3,20060101087,"61.5-171","CAN","S","S",4,1,"Bering Sea","NBS",2006-09-12,2006-09-12 19:40:00,61.5195,-170.9735,NA,NA,NA,NA,NA,NA,2006-09-12 20:10:00,61.5545,-170.9265,0.3033,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3,6,NA,NA
2007,"SS0701",3,20070101023,"55.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-23,2007-08-23 15:48:00,55.4858,-163.993,NA,NA,NA,NA,NA,NA,2007-08-23 16:18:00,55.475,-163.9428,0.2104,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3,3,NA,NA
2007,"SS0701",3,20070101024,"56-164","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-23,2007-08-23 20:28:00,55.9945,-163.9835,NA,NA,NA,NA,NA,NA,2007-08-23 20:58:00,55.9945,-163.9263,0.2342,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3895,4518,NA,NA
2007,"SS0701",3,20070101025,"56-163","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-24,2007-08-24 00:55:00,56.0042,-162.9603,NA,NA,NA,NA,NA,NA,2007-08-24 01:25:00,56.0057,-162.8868,0.2885,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2268,4264,NA,NA
2007,"SS0701",3,20070101026,"56.5-163","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-24,2007-08-24 05:11:00,56.5013,-162.9455,NA,NA,NA,NA,NA,NA,2007-08-24 05:41:00,56.5023,-162.8763,0.2758,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",22698,41311,"Lots of sign at 22m",NA
2007,"SS0701",3,20070101027,"56.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-24,2007-08-24 15:33:00,56.5002,-163.9737,NA,NA,NA,NA,NA,NA,2007-08-24 16:03:00,56.5063,-163.9163,0.2361,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",6631,7295,NA,NA
2007,"SS0701",3,20070101028,"57-164","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-24,2007-08-24 19:44:00,57.0038,-163.9855,NA,NA,NA,NA,NA,NA,2007-08-24 20:14:00,57.016,-163.9358,0.2173,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3338,6609,NA,NA
2007,"SS0701",3,20070101029,"57.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-24,2007-08-24 23:43:00,57.5098,-163.9805,NA,NA,NA,NA,NA,NA,2007-08-25 00:13:00,57.533,-163.9285,0.2621,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,2,NA,NA
2007,"SS0701",3,20070101034,"59-166","CAN","S","S",0,1,"Bering Sea","SEBS",2007-08-26,2007-08-26 02:37:00,58.9833,-166.0087,NA,NA,NA,NA,NA,NA,2007-08-26 03:07:00,58.9525,-166.0213,0.2304,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2,1,NA,NA
2007,"SS0701",3,20070101097,"62.5-167","CAN","S","S",3,1,"Bering Sea","NBS",2007-09-23,2007-09-23 15:29:00,62.5012,-167.016,NA,NA,NA,NA,NA,NA,2007-09-23 16:01:00,62.4982,-167.1183,0.3657,"km2",32,934083,"Pollock","Gadus chalcogrammus","A0",15,43,"dark, 21 Pandalid shrimp in catch length range 41-62mm.",NA
2007,"SS0701",3,20070101099,"62.5-169","CAN","S","S",4,1,"Bering Sea","NBS",2007-09-23,2007-09-23 22:31:00,62.5103,-169.0485,NA,NA,NA,NA,NA,NA,2007-09-23 23:01:00,62.5262,-169.1303,0.2998,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1,3,NA,NA
2007,"SS0701",3,20070101100,"62.5-170","CAN","S","S",4,1,"Bering Sea","NBS",2007-09-24,2007-09-24 01:49:00,62.5172,-170.034,NA,NA,NA,NA,NA,NA,2007-09-24 02:21:00,62.5475,-170.087,0.2913,"km2",32,934083,"Pollock","Gadus chalcogrammus","A0",13,33,"No Oceanography - Seas too rough",NA
2007,"SS0701",3,20070101101,"62.5-171","CAN","S","S",4,1,"Bering Sea","NBS",2007-09-25,2007-09-25 15:42:00,62.532,-170.9825,NA,NA,NA,NA,NA,NA,2007-09-25 16:12:00,62.57,-170.975,0.2902,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",447,823,"DARK",NA
2007,"SS0701",3,20070101102,"62.5-172","CAN","S","S",12,1,"Bering Sea","NBS",2007-09-25,2007-09-25 20:28:00,62.5128,-171.9807,NA,NA,NA,NA,NA,NA,2007-09-25 20:58:00,62.545,-171.952,0.2365,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",8,17,NA,NA
2007,"SS0701",3,20070101103,"62-172","CAN","S","S",12,1,"Bering Sea","NBS",2007-09-26,2007-09-26 01:44:00,62.0198,-171.9668,NA,NA,NA,NA,NA,NA,2007-09-26 02:14:00,62.0513,-171.9258,0.2656,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",114,215,NA,NA
2007,"SS0701",3,20070101104,"62-171","CAN","S","S",4,1,"Bering Sea","NBS",2007-09-26,2007-09-26 15:25:00,61.993,-170.9597,NA,NA,NA,NA,NA,NA,2007-09-26 15:55:00,61.982,-170.8895,0.2608,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",76,137,"dark",NA
2007,"SS0701",3,20070101107,"62-168","CAN","S","S",3,1,"Bering Sea","NBS",2007-09-27,2007-09-27 02:16:00,62.0028,-167.971,NA,NA,NA,NA,NA,NA,2007-09-27 02:46:00,62.0127,-167.905,0.2379,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",39,127,"Green Water - Coco Bloom?  Box for 3rd wire not giving reading.",NA
2007,"SS0701",3,20070101108,"62-167","CAN","S","S",3,1,"Bering Sea","NBS",2007-09-27,2007-09-27 15:30:00,61.9865,-167.0412,NA,NA,NA,NA,NA,NA,2007-09-27 16:00:00,61.9635,-167.0975,0.2552,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",66,105,"DARK, Winch acting up, 25 Pandalid shrimp 23g in catch 48-65mm.",NA
2007,"SS0701",3,20070101109,"61.5-168","CAN","S","S",3,1,"Bering Sea","NBS",2007-09-27,2007-09-27 20:27:00,61.502,-168.0305,NA,NA,NA,NA,NA,NA,2007-09-27 20:56:00,61.5018,-168.0863,0.1954,"km2",29,934083,"Pollock","Gadus chalcogrammus","A0",47,122,NA,NA
2007,"SS0701",3,20070101110,"61.5-169","CAN","S","S",4,1,"Bering Sea","NBS",2007-09-28,2007-09-28 00:12:00,61.506,-169.042,NA,NA,NA,NA,NA,NA,2007-09-28 00:44:00,61.5177,-169.1273,0.3142,"km2",32,934083,"Pollock","Gadus chalcogrammus","A0",24,41,"RAIN",NA
2007,"SS0701",3,20070101112,"61.5-171","CAN","S","S",4,1,"Bering Sea","NBS",2007-09-29,2007-09-29 15:31:00,61.4872,-170.9892,NA,NA,NA,NA,NA,NA,2007-09-29 16:01:00,61.4643,-170.9532,0.2061,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",49,64,"DARK",NA
2007,"SS0701",3,20070101114,"61-171","CAN","S","S",2,2,"Bering Sea","NBS",2007-09-30,2007-09-30 00:45:00,60.9988,-170.9503,NA,NA,NA,NA,NA,NA,2007-09-30 01:15:00,61.0002,-170.8817,0.2389,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",14,12,NA,NA
2007,"SS0701",3,20070101045,"57.5-166","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-28,2007-08-28 23:53:00,57.4868,-166.0012,NA,NA,NA,NA,NA,NA,2007-08-29 00:23:00,57.4602,-165.9725,0.2251,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5933,13645,NA,NA
2007,"SS0701",3,20070101046,"57.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-29,2007-08-29 04:07:00,57.4903,-164.9813,NA,NA,NA,NA,NA,NA,2007-08-29 04:37:00,57.4627,-164.9382,0.2638,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2995,5990,NA,NA
2007,"SS0701",3,20070101047,"57-165","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-29,2007-08-29 15:46:00,57.0063,-165.0557,NA,NA,NA,NA,NA,NA,2007-08-29 16:16:00,57.0052,-165.1177,0.2473,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3626,6672,NA,NA
2007,"SS0701",3,20070101048,"57-166","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-29,2007-08-29 19:46:00,56.995,-166.0348,NA,NA,NA,NA,NA,NA,2007-08-29 20:16:00,56.993,-166.0998,0.2596,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",3060,5876,NA,NA
2007,"SS0701",3,20070101049,"57-167","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-29,2007-08-29 23:49:00,56.976,-167.0122,NA,NA,NA,NA,NA,NA,2007-08-30 00:19:00,56.9438,-167.0078,0.2364,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",11759,15757,NA,NA
2007,"SS0701",3,20070101050,"56.5-167","CAN","S","S",0,4,"Bering Sea","SEBS",2007-08-30,2007-08-30 03:46:00,56.5045,-166.9675,NA,NA,NA,NA,NA,NA,2007-08-30 04:16:00,56.5077,-166.897,0.2937,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1433,1347,NA,NA
2007,"SS0701",3,20070101051,"56.5-166","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-30,2007-08-30 15:36:00,56.5092,-165.983,NA,NA,NA,NA,NA,NA,2007-08-30 16:06:00,56.5123,-165.9013,0.3308,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",9293,13754,NA,NA
2007,"SS0701",3,20070101052,"56.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-30,2007-08-30 19:32:00,56.4837,-165.0003,NA,NA,NA,NA,NA,NA,2007-08-30 20:02:00,56.4475,-165.0005,0.265,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1043,1481,NA,NA
2006,"NW0601",3,20060201033,"57-160","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-29,2006-08-29 15:34:00,56.965,-160.0448,NA,NA,NA,NA,NA,NA,2006-08-29 16:04:00,56.9372,-160.1028,0.2912,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",259,570,NA,NA
2006,"NW0601",3,20060201034,"56.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-29,2006-08-29 20:22:00,56.523,-161.0115,NA,NA,NA,NA,NA,NA,2006-08-29 20:52:00,56.5148,-161.0708,0.2332,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",77,140,NA,NA
2006,"NW0601",3,20060201035,"56.5-162","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-30,2006-08-30 00:50:00,56.5037,-162.0285,NA,NA,NA,NA,NA,NA,2006-08-30 01:20:00,56.5037,-162.0897,0.2404,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",32,40,NA,NA
2006,"NW0601",3,20060201036,"56-162","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-30,2006-08-30 05:12:00,56.005,-162.0398,NA,NA,NA,NA,NA,NA,2006-08-30 05:42:00,56.0028,-162.1017,0.2398,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",20456,57420,NA,NA
2006,"NW0601",3,20060201038,"55.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2006-08-30,2006-08-30 22:23:00,55.5225,-164.0337,NA,NA,NA,NA,NA,NA,2006-08-30 22:53:00,55.512,-163.9655,0.2767,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",2205,4410,"too rough for oceanography",NA
2006,"NW0601",3,20060201039,"56-163","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-01,2006-09-01 15:58:00,55.9947,-162.8062,NA,NA,NA,NA,NA,NA,2006-09-01 16:28:00,55.9888,-162.9177,0.4331,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",6546,18330,"ctd separated, 1st station after the storm",NA
2006,"NW0601",3,20060201040,"56.5-163","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-01,2006-09-01 20:44:00,56.5138,-163.0045,NA,NA,NA,NA,NA,NA,2006-09-01 21:14:00,56.5485,-163.0053,0.247,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",64,140,NA,NA
2006,"NW0601",3,20060201042,"57-164","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-02,2006-09-02 06:12:00,57.0008,-163.9988,NA,NA,NA,NA,NA,NA,2006-09-02 06:42:00,56.9668,-163.9665,0.2725,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",5686,21610,NA,NA
2006,"NW0601",3,20060201043,"56.5-164","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-02,2006-09-02 15:49:00,56.4922,-163.9738,NA,NA,NA,NA,NA,NA,2006-09-02 16:19:00,56.4848,-163.916,0.2132,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",245,540,NA,NA
2006,"NW0601",3,20060201044,"56-164","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-02,2006-09-02 20:05:00,56.0077,-164.0428,NA,NA,NA,NA,NA,NA,2006-09-02 20:35:00,56.01,-164.1152,0.2886,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",4550,10010,NA,NA
2006,"NW0601",3,20060201045,"56-165","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-03,2006-09-03 00:34:00,56.0247,-164.9992,NA,NA,NA,NA,NA,NA,2006-09-03 01:04:00,56.056,-165.039,0.2654,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1750,4900,NA,NA
2006,"NW0601",3,20060201046,"56.5-165","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-03,2006-09-03 04:41:00,56.505,-165.0183,NA,NA,NA,NA,NA,NA,2006-09-03 05:11:00,56.526,-165.0678,0.2382,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",16346,42500,NA,NA
2006,"NW0601",3,20060201047,"57-165","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-03,2006-09-03 15:41:00,57.0087,-165.0348,NA,NA,NA,NA,NA,NA,2006-09-03 16:11:00,57.0103,-165.1052,0.2497,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",807,2100,NA,NA
2006,"NW0601",3,20060201048,"57-166","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-03,2006-09-03 19:41:00,56.9938,-166.0017,NA,NA,NA,NA,NA,NA,2006-09-03 20:11:00,56.9605,-166.0045,0.2169,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",8971,25120,NA,NA
2006,"NW0601",3,20060201049,"56.5-166","CAN","S","S",0,2,"Bering Sea","SEBS",2006-09-03,2006-09-03 23:51:00,56.4932,-165.9955,NA,NA,NA,NA,NA,NA,2006-09-04 00:21:00,56.4592,-165.9948,0.242,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",8250,14850,NA,NA
2006,"NW0601",3,20060201050,"56-166","CAN","S","S",0,4,"Bering Sea","SEBS",2006-09-04,2006-09-04 04:00:00,55.9967,-165.979,NA,NA,NA,NA,NA,NA,2006-09-04 04:30:00,55.9705,-165.935,0.2486,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",1190,2380,NA,NA
2006,"NW0601",3,20060201051,"55.5-166","CAN","S","S",0,4,"Bering Sea","SEBS",2006-09-04,2006-09-04 15:57:00,55.4928,-165.9995,NA,NA,NA,NA,NA,NA,2006-09-04 16:27:00,55.468,-165.9637,0.2085,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",23,60,NA,NA
2007,"SS0701",3,20070101002,"56-162","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-16,2007-08-16 04:00:00,55.9997,-161.9682,NA,NA,NA,NA,NA,NA,2007-08-16 04:30:00,56.001,-161.9038,0.2564,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",53,69,NA,NA
2007,"SS0701",3,20070101007,"56.5-161","CAN","S","S",0,2,"Bering Sea","SEBS",2007-08-17,2007-08-17 15:34:00,56.5157,-160.9893,NA,NA,NA,NA,NA,NA,2007-08-17 16:04:00,56.5428,-160.9642,0.2153,"km2",30,934083,"Pollock","Gadus chalcogrammus","A0",160,400,"PAVLOV VOLCANO ERUPTING",NA
