"","sample_year","haul_date","cruise_id","event_code","station_id","gear","gear_performance","tow_type","nbs_strata","master_station_name","oceanographic_domain","large_marine_ecosystem","region","eq_latitude","eq_longitude","species_tsn","common_name","scientific_name","lhs_code","salmon_maturity","sex","length","length_type","weight","scale_card_number","scale_card_position","otolith_number","stomach_flag","genetic_number","genetic_flag","fish_number","scale_position_pref_code","gonad_weight","caloric_number","isotope_number","stomach_number","barcode","fat_meter","event_notes","specimen_notes"
"319",2016,2016-09-09,"CF1601",3,20161501026,"CAN","G","S",5,"63.5-166",1,"Bering Sea","NBS",63.4948,-165.9136,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",126,"TL",14,NA,NA,NA,0,NA,NA,14,NA,NA,NA,NA,NA,2314,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"320",2016,2016-09-09,"CF1601",3,20161501026,"CAN","G","S",5,"63.5-166",1,"Bering Sea","NBS",63.4948,-165.9136,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",144,"TL",20,NA,NA,NA,0,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"321",2016,2016-09-09,"CF1601",3,20161501026,"CAN","G","S",5,"63.5-166",1,"Bering Sea","NBS",63.4948,-165.9136,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",126,"TL",16,NA,NA,NA,0,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"322",2016,2016-09-09,"CF1601",3,20161501028,"CAN","G","S",8,"64-167",1,"Bering Sea","NBS",63.9892,-166.9336,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",504,"TL",622,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"323",2016,2016-09-09,"CF1601",3,20161501028,"CAN","G","S",8,"64-167",1,"Bering Sea","NBS",63.9892,-166.9336,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",551,"TL",1096,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"324",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",111,"TL",10,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"325",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",569,"TL",1026,NA,NA,NA,0,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"326",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",520,"TL",877,NA,NA,NA,0,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"327",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",564,"TL",1146,NA,NA,NA,0,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"328",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",522,"TL",802,NA,NA,NA,0,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"329",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",514,"TL",776,NA,NA,NA,0,NA,NA,6,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"330",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",515,"TL",963,NA,NA,NA,0,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"331",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",492,"TL",816,NA,NA,NA,0,NA,NA,8,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"332",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",485,"TL",700,NA,NA,NA,0,NA,NA,9,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"333",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",513,"TL",829,NA,NA,NA,0,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"334",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",505,"TL",764,NA,NA,NA,0,NA,NA,11,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"335",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",497,"TL",716,NA,NA,NA,0,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"336",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",545,"TL",951,NA,NA,NA,0,NA,NA,14,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"337",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",503,"TL",834,NA,NA,NA,0,NA,NA,15,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"338",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",558,"TL",1080,NA,NA,NA,0,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"339",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",540,"TL",1012,NA,NA,NA,0,NA,NA,17,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"340",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",467,"TL",687,NA,NA,NA,0,NA,NA,18,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"341",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",531,"TL",964,NA,NA,NA,0,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"342",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",525,"TL",1063,NA,NA,NA,0,NA,NA,20,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"343",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",211,"TL",68,NA,NA,NA,0,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"344",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",488,"TL",755,NA,NA,NA,0,NA,NA,22,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"345",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",183,"TL",46,NA,NA,NA,0,NA,NA,23,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"346",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",122,"TL",12,NA,NA,NA,0,NA,NA,24,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"347",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",144,"TL",22,NA,NA,NA,0,NA,NA,25,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"348",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",131,"TL",18,NA,NA,NA,0,NA,NA,26,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"349",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",143,"TL",18,NA,NA,NA,0,NA,NA,27,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"350",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",537,"TL",971,NA,NA,NA,0,NA,NA,28,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"351",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",515,"TL",821,NA,NA,NA,0,NA,NA,29,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"352",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",550,"TL",1011,NA,NA,NA,0,NA,NA,30,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"353",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",507,"TL",880,NA,NA,NA,0,NA,NA,31,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"354",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",516,"TL",1024,NA,NA,NA,0,NA,NA,32,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"355",2016,2016-09-10,"CF1601",3,20161501029,"CAN","S","S",5,"63.5-167",1,"Bering Sea","NBS",63.5071,-166.8981,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",526,"TL",955,NA,NA,NA,0,NA,NA,13,NA,NA,NA,NA,NA,NA,NA,"Use 40m point estimate for AvgHorizontalOpening or 35-45 Variance Estimate.Setback 0_5_10","  "
"356",2014,2014-09-28,"DY1408",3,20140308207,"CAN","G","S",0,"59.5-172",2,"Bering Sea","SEBS",59.468,-172.024,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",178,"TL",NA,NA,NA,NA,0,NA,NA,326,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2014,2014-09-28,"DY1408",3,20140308207,"CAN","G","S",0,"59.5-172",2,"Bering Sea","SEBS",59.468,-172.024,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",186,"TL",NA,NA,NA,NA,0,NA,NA,327,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2014,2014-09-28,"DY1408",3,20140308207,"CAN","G","S",0,"59.5-172",2,"Bering Sea","SEBS",59.468,-172.024,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",188,"TL",NA,NA,NA,NA,0,NA,NA,325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",352,"TL",392,NA,NA,NA,0,NA,NA,47,NA,"0",NA,NA,NA,NA,NA,NA,NA
"360",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",375,"TL",398,NA,NA,NA,0,NA,NA,14,NA,"0",NA,NA,NA,NA,NA,NA,NA
"361",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",380,"TL",400,NA,NA,NA,0,NA,NA,8,NA,"0",NA,NA,NA,NA,NA,NA,NA
"362",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",377,"TL",400,NA,NA,NA,0,NA,NA,13,NA,"0",NA,NA,NA,NA,NA,NA,NA
"363",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",379,"TL",402,NA,NA,NA,0,NA,NA,44,NA,"0",NA,NA,NA,NA,NA,NA,NA
"364",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",376,"TL",406,NA,NA,NA,0,NA,NA,48,NA,"0",NA,NA,NA,NA,NA,NA,NA
"365",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",380,"TL",406,NA,NA,NA,0,NA,NA,12,NA,"0",NA,NA,NA,NA,NA,NA,NA
"366",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",371,"TL",412,NA,NA,NA,0,NA,NA,38,NA,"0",NA,NA,NA,NA,NA,NA,NA
"367",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",378,"TL",412,NA,NA,NA,0,NA,NA,25,NA,"0",NA,NA,NA,NA,NA,NA,NA
"368",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",387,"TL",414,NA,NA,NA,0,NA,NA,30,NA,"0",NA,NA,NA,NA,NA,NA,NA
"369",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",382,"TL",418,NA,NA,NA,0,NA,NA,26,NA,"0",NA,NA,NA,NA,NA,NA,NA
"370",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",390,"TL",422,NA,NA,NA,0,NA,NA,31,NA,"0",NA,NA,NA,NA,NA,NA,NA
"371",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",391,"TL",430,NA,NA,NA,0,NA,NA,10,NA,"0",NA,NA,NA,NA,NA,NA,NA
"372",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",384,"TL",430,NA,NA,NA,0,NA,NA,7,NA,"0",NA,NA,NA,NA,NA,NA,NA
"373",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",389,"TL",432,NA,NA,NA,0,NA,NA,18,NA,"0",NA,NA,NA,NA,NA,NA,NA
"374",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",392,"TL",434,NA,NA,NA,0,NA,NA,50,NA,"0",NA,NA,NA,NA,NA,NA,NA
"375",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",388,"TL",434,NA,NA,NA,0,NA,NA,11,NA,"0",NA,NA,NA,NA,NA,NA,NA
"376",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",374,"TL",436,NA,NA,NA,0,NA,NA,22,NA,"0",NA,NA,NA,NA,NA,NA,NA
"377",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",383,"TL",438,NA,NA,NA,0,NA,NA,5,NA,"0",NA,NA,NA,NA,NA,NA,NA
"378",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",403,"TL",444,NA,NA,NA,0,NA,NA,42,NA,"0",NA,NA,NA,NA,NA,NA,NA
"379",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",389,"TL",446,NA,NA,NA,0,NA,NA,3,NA,"0",NA,NA,NA,NA,NA,NA,NA
"380",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",395,"TL",450,NA,NA,NA,0,NA,NA,19,NA,"0",NA,NA,NA,NA,NA,NA,NA
"381",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",382,"TL",454,NA,NA,NA,0,NA,NA,16,NA,"0",NA,NA,NA,NA,NA,NA,NA
"382",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",387,"TL",462,NA,NA,NA,0,NA,NA,33,NA,"0",NA,NA,NA,NA,NA,NA,NA
"383",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",387,"TL",464,NA,NA,NA,0,NA,NA,32,NA,"0",NA,NA,NA,NA,NA,NA,NA
"384",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",382,"TL",474,NA,NA,NA,0,NA,NA,29,NA,"0",NA,NA,NA,NA,NA,NA,NA
"385",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",398,"TL",482,NA,NA,NA,0,NA,NA,27,NA,"0",NA,NA,NA,NA,NA,NA,NA
"386",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",393,"TL",504,NA,NA,NA,0,NA,NA,37,NA,"0",NA,NA,NA,NA,NA,NA,NA
"387",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",395,"TL",526,NA,NA,NA,0,NA,NA,39,NA,"0",NA,NA,NA,NA,NA,NA,NA
"388",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",401,"TL",546,NA,NA,NA,0,NA,NA,41,NA,"0",NA,NA,NA,NA,NA,NA,NA
"389",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",610,"TL",1502,NA,NA,NA,0,NA,NA,6,NA,"0",NA,NA,NA,NA,NA,NA,NA
"390",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",349,"TL",256,NA,NA,NA,0,NA,NA,20,NA,"0",NA,NA,NA,NA,NA,NA,NA
"391",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",356,"TL",330,NA,NA,NA,0,NA,NA,46,NA,"0",NA,NA,NA,NA,NA,NA,NA
"392",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",355,"TL",346,NA,NA,NA,0,NA,NA,34,NA,"0",NA,NA,NA,NA,NA,NA,NA
"393",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",364,"TL",360,NA,NA,NA,0,NA,NA,40,NA,"0",NA,NA,NA,NA,NA,NA,NA
"394",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",422,"TL",360,NA,NA,NA,0,NA,NA,1,NA,"0",NA,NA,NA,NA,NA,NA,NA
"395",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",360,"TL",362,NA,NA,NA,0,NA,NA,35,NA,"0",NA,NA,NA,NA,NA,NA,NA
"396",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",364,"TL",370,NA,NA,NA,0,NA,NA,17,NA,"0",NA,NA,NA,NA,NA,NA,NA
"397",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",352,"TL",372,NA,NA,NA,0,NA,NA,45,NA,"0",NA,NA,NA,NA,NA,NA,NA
"398",2015,2015-09-06,"DY1508",3,20150308001,"NETS156","G","O",0,"55-165",4,"Bering Sea","SEBS",54.9992,-165.0132,934083,"Pollock","Gadus chalcogrammus","U",NA,"U",352,"TL",376,NA,NA,NA,0,NA,NA,15,NA,"0",NA,NA,NA,NA,NA,NA,NA
